employee_id,first_name,last_name,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,salary,hire_date,term_date,term_type,term_reason,active_status
8244684418,Pace,Ambridge,Operations,Logistics,8510468780,7406542888,8495424892,12104572130,Individual Contributor,74969,30-07-2016,,,,1
8245857514,Yolane,Colles,Marketing,Marketing Research,6164591294,1670871353,4092540016,12104572130,Individual Contributor,67894,29-01-2018,,,,1
8248208827,Dorrie,Robet,HR,Benefits,7548067465,302887809,12104572130,,Team Lead,60233,17-04-2018,,,,1
8250776627,Massimiliano,Dabernott,Operations,Supply Chain,5011019034,5857782715,1740357466,12104572130,Individual Contributor,67121,18-06-2016,26-03-2017,Voluntary,Better salary,0
8252142720,Dana,Boissier,Operations,Project Management,2995159575,216953146,9452810041,12104572130,Individual Contributor,85125,10-09-2015,,,,1
8254168433,Shana,Lars,Finance,Auditing,8890945608,3428885937,3225775822,12104572130,Individual Contributor,88460,24-05-2014,,,,1
8256256003,Sig,Bartolomeazzi,Sales,Business Development,9874902446,4566010041,5701309242,12104572130,Individual Contributor,61643,24-06-2013,,,,1
8257911681,Sandro,Bilborough,Marketing,Advertising,784584731,4057075270,1949400041,12104572130,Individual Contributor,82484,22-03-2020,,,,1
8258486776,Tammi,Achurch,Marketing,Public Relations,1351843841,9743222543,12104572130,,Team Lead,99892,15-04-2013,,,,1
8259011714,Lucio,Hurle,Software,Software Development,3583023331,615530838,226422921,12104572130,Individual Contributor,94798,22-05-2020,,,,1
8260548271,Corissa,Kenford,Sales,Business Development,8594426023,6002694929,1074347333,12104572130,Individual Contributor,65555,11-02-2019,,,,1
8262672023,Chere,Keepence,Sales,Sales Operations,6531988791,2976516973,4098218245,12104572130,Individual Contributor,86618,22-06-2012,19-07-2014,Voluntary,Found a better opportunity,0
8268793014,Lew,Breakspear,Marketing,Public Relations,8449104790,4524447811,1949400041,12104572130,Individual Contributor,82737,29-03-2020,,,,1
8270405811,Dania,Wisham,Product Development,Product Marketing,3438576425,5207980214,12104572130,,Team Lead,107434,18-04-2012,,,,1
8270567573,Rhianon,Beetham,Customer Service,Account Management,7955376490,8237113481,9657388599,12104572130,Individual Contributor,73510,29-04-2020,,,,1
8271085070,Geordie,Bullan,Operations,Logistics,2422532302,91052068,8375539146,12104572130,Individual Contributor,74528,23-09-2021,19-11-2021,Voluntary,Found a better opportunity,0
8272818571,Simeon,Maddocks,Finance,Financial Planning,1256124671,3064528137,6641422960,12104572130,Individual Contributor,75900,22-08-2013,,,,1
8276032117,Wallis,Mephan,Customer Service,Technical Support,114604934,1648188671,9657388599,12104572130,Individual Contributor,72098,21-09-2018,15-08-2019,Voluntary,Found a better opportunity,0
8277185178,Hurlee,Stilling,Sales,Sales Operations,1423323651,2241679125,2169536929,12104572130,Individual Contributor,67765,26-12-2021,26-02-2022,Voluntary,Better salary,0
8277660536,Corrie,Danhel,Software,Technical Support,7708606215,12104572130,,,Manager,123128,04-01-2013,,,,1
8279571732,Joshuah,Emmison,HR,Benefits,302887809,12104572130,,,Manager,69242,29-05-2015,,,,1
8282034365,Nadia,Ledgley,Finance,Accounting,6346767524,9341365400,2793295523,12104572130,Individual Contributor,64363,07-03-2015,,,,1
8284036281,Dani,Griffen,Sales,Business Development,6382958391,2612461749,4098218245,12104572130,Individual Contributor,59641,24-10-2019,,,,1
8284268279,Donnell,Buist,Marketing,Public Relations,7066567678,1329170177,9743222543,12104572130,Individual Contributor,72542,22-05-2017,,,,1
8288194828,Edith,Daughton,Product Development,Project Management,1548536197,5793341199,765808111,12104572130,Individual Contributor,67789,27-08-2012,27-07-2014,Involuntary,Performance,0
8289581423,Whitman,Realy,R&D,Research,9104545105,4549900708,4691487226,12104572130,Individual Contributor,78733,03-06-2014,,,,1
8291963500,Edgard,Iskow,Legal,Corporate Law,6890254047,3506070575,2591261030,12104572130,Individual Contributor,102590,23-04-2018,,,,1
8293368222,Forester,Goodday,Customer Service,Account Management,9191905228,8237113481,9657388599,12104572130,Individual Contributor,41056,19-06-2015,,,,1
8296512002,Gifford,Zukierman,HR,Benefits,5859917934,6284099512,8421163041,12104572130,Individual Contributor,69974,31-05-2018,13-05-2020,Voluntary,Found a better opportunity,0
8300624180,Amandy,Milch,Customer Service,Customer Support,1951175675,7799349465,9657388599,12104572130,Individual Contributor,52483,08-04-2012,28-02-2014,Voluntary,More flexible benefits,0
8301569660,Blaine,Readman,Procurement,Procurement,3058049214,7582291716,584122183,12104572130,Individual Contributor,40325,25-03-2020,25-12-2020,Voluntary,Found a better opportunity,0
8301916102,Domeniga,Lawrance,Operations,Project Management,8510468780,5502602745,8488156355,12104572130,Individual Contributor,72910,12-12-2021,,,,1
8305545506,Lavina,Daelman,Legal,Intellectual Property,6890254047,7038178543,5222419382,12104572130,Individual Contributor,89849,01-04-2014,,,,1
8305793477,Niven,Cogman,Marketing,Public Relations,7651520359,9980763396,4092540016,12104572130,Individual Contributor,89816,11-07-2018,,,,1
8306027133,Rob,Crush,Procurement,Supply Chain,3574465663,2036341103,4284772434,12104572130,Individual Contributor,59336,05-11-2021,,,,1
8308315298,Mitzi,Wadwell,Sales,Business Development,240951251,1054097051,1074347333,12104572130,Individual Contributor,86242,05-06-2017,,,,1
8310357379,Rubetta,Lovelace,Sales,Business Development,6843610689,2533628457,390131335,12104572130,Individual Contributor,74905,18-09-2016,,,,1
8313132797,Seamus,Woolway,Administration,Travel,4311738809,549775725,7922516714,12104572130,Individual Contributor,59936,25-08-2018,,,,1
8315224218,Moss,Sclanders,Sales,Account Management,1423323651,4776915593,4932459135,12104572130,Individual Contributor,52663,06-02-2012,,,,1
8321169973,Felice,Triplow,Finance,Financial Planning,7329781480,3905225288,8996729135,12104572130,Individual Contributor,64375,25-08-2014,13-08-2015,Voluntary,Better salary,0
8322019335,Gannon,Bustard,Marketing,Marketing Research,4227611998,1329170177,4092540016,12104572130,Individual Contributor,77779,22-01-2015,,,,1
8325929340,Frederic,Lowdham,Product Development,Product Management,7785638811,4035778101,2316448272,12104572130,Individual Contributor,82789,21-01-2017,,,,1
8326227722,Currie,Chesman,Operations,Project Management,8495424892,12104572130,,,Manager,89770,08-02-2021,,,,1
8328659927,Rollie,Howsan,Software,Software Development,7941658615,5942974370,12104572130,,Team Lead,107769,19-05-2014,,,,1
8329465189,Laurice,Coleshill,Finance,Auditing,3064528137,4691268378,12104572130,,Team Lead,97841,23-11-2018,19-12-2019,Voluntary,Found a better opportunity,0
8343268551,Bondon,Lenney,Software,Software Development,4547308100,615530838,1091647106,12104572130,Individual Contributor,72492,07-04-2018,23-02-2020,Voluntary,More flexible benefits,0
8343494773,Pace,Leckie,Operations,Supply Chain,7754473816,9452810041,12104572130,,Team Lead,75622,19-06-2013,22-07-2014,Voluntary,More flexible benefits,0
8348517801,Sherwood,Swede,Legal,Corporate Law,6890254047,9988968226,6102968019,12104572130,Individual Contributor,112462,01-10-2017,,,,1
8352262845,Rolando,Simonds,Customer Service,Technical Support,8036961249,4701018058,9657388599,12104572130,Individual Contributor,59672,16-10-2014,,,,1
8354339192,Lacee,Cheeke,Legal,Intellectual Property,5747843646,1490361837,6102968019,12104572130,Individual Contributor,111134,20-11-2013,13-12-2017,Voluntary,More flexible benefits,0
8354669633,Thornie,Andino,Legal,Intellectual Property,4142936723,8584020002,2591261030,12104572130,Individual Contributor,85071,06-08-2014,,,,1
8359099119,Zenia,Antonioni,Finance,Accounting,3342104556,9882325408,2793295523,12104572130,Individual Contributor,85780,01-12-2021,,,,1
8359201984,Vivi,Van den Hof,Administration,Facilities,4837787854,4096113579,3373364129,12104572130,Individual Contributor,52557,13-09-2012,,,,1
8363245049,Margarete,Gaggen,Finance,Financial Planning,5683220301,9121244649,2793295523,12104572130,Individual Contributor,72406,21-10-2016,23-08-2018,Voluntary,More flexible benefits,0
8370726926,Cary,Saw,Sales,Business Development,6002694929,3664844848,12104572130,,Team Lead,73295,26-02-2019,,,,1
8371635605,Mikey,Coulton,Software,Software Development,4010480920,877337451,21007178,12104572130,Individual Contributor,84004,26-05-2021,26-08-2021,Voluntary,Found a better opportunity,0
8374364807,Ardith,Valentin,Sales,Sales Operations,2169536929,12104572130,,,Manager,98261,16-10-2016,,,,1
8375539146,Gerick,Titchen,Operations,Supply Chain,12104572130,,,,Director,87952,27-05-2017,,,,1
8377149542,Durant,Fairfoul,HR,Benefits,12104572130,,,,Director,94492,14-06-2021,,,,1
8381675929,Brew,Kingsworth,Marketing,Advertising,5182865458,3471383792,2813655685,12104572130,Individual Contributor,68044,04-04-2015,,,,1
8381732325,Gibby,Sudy,Sales,Business Development,8203750045,8983780137,4932459135,12104572130,Individual Contributor,81342,05-12-2020,,,,1
8383641857,Val,Geffen,Administration,Facilities,6497597529,12104572130,,,Manager,78925,11-07-2020,22-11-2021,Voluntary,Personal reasons,0
8384095976,Ravi,Vatini,Software,Software Development,6220406640,6129740252,12104572130,,Team Lead,93611,14-12-2014,,,,1
8384312940,Cornelius,Sawdy,Sales,Business Development,5278934159,2241679125,3142852362,12104572130,Individual Contributor,74920,26-05-2016,,,,1
8384834713,Kaspar,Gerraty,Software,Technical Support,4422581426,4502528035,2107182373,12104572130,Individual Contributor,74658,17-03-2015,,,,1
8385235670,Theodor,Layfield,Operations,Supply Chain,4923426918,7406542888,9843016922,12104572130,Individual Contributor,62970,14-01-2021,,,,1
8385483807,Jodie,Durrett,Software,QA,9488217779,6372547560,12104572130,,Team Lead,88668,10-08-2021,,,,1
8389288044,Hamel,Barrick,Finance,Accounting,3031342969,3371162925,4691268378,12104572130,Individual Contributor,69679,23-06-2015,,,,1
8394992939,Carlie,Karpenko,Marketing,Advertising,6790368933,3901305303,2813655685,12104572130,Individual Contributor,76021,12-10-2013,,,,1
8395141393,Hermy,Wyer,Software,QA,1819838159,4001771164,6372547560,12104572130,Individual Contributor,73760,23-06-2021,,,,1
8402053260,Leonidas,Meachem,R&D,Product Design,9694868022,9474330457,3314524903,12104572130,Individual Contributor,71663,17-11-2020,,,,1
8407090919,Barbette,Frowd,Software,Software Development,4860515053,4246658747,7357925070,12104572130,Individual Contributor,92708,11-01-2013,,,,1
8409986654,Kit,Groger,R&D,Prototyping,9834077650,2471427419,3314524903,12104572130,Individual Contributor,77252,17-11-2014,,,,1
8412275732,Whitman,Burrow,Finance,Financial Planning,7504010968,12104572130,,,Manager,89920,19-01-2020,,,,1
8416606255,Blancha,Southerden,HR,Training,1885370993,5940412697,12104572130,,Team Lead,83375,13-04-2017,,,,1
8420378787,Antonella,Lamping,Procurement,Vendor Management,3574465663,6827380667,822744718,12104572130,Individual Contributor,75966,25-11-2019,,,,1
8421163041,Valentine,McEnery,HR,Training,12104572130,,,,Director,72184,30-04-2018,,,,1
8427440425,Merrile,O'Lyhane,Sales,Business Development,3088206689,4776915593,4932459135,12104572130,Individual Contributor,87806,18-03-2018,,,,1
8428269751,Forrester,O'Hederscoll,Software,Technical Support,3924214162,978661177,6268712051,12104572130,Individual Contributor,81644,31-07-2020,,,,1
8433191749,Frederich,Carles,Marketing,Marketing Research,2271051594,9743222543,12104572130,,Team Lead,86362,15-01-2014,,,,1
8434042007,Marley,Whelpdale,Software,QA,4547308100,3458280098,1091647106,12104572130,Individual Contributor,89032,06-07-2018,,,,1
8438296592,Bab,Westmore,HR,Training,9786250674,977946997,302887809,12104572130,Individual Contributor,74784,16-11-2015,,,,1
8438643868,Correy,Ware,HR,Training,9258459221,9237096765,7870535481,12104572130,Individual Contributor,48344,21-08-2015,12-08-2017,Voluntary,Found a better opportunity,0
8440007583,Miquela,Tagg,Software,QA,3462358556,615530838,226422921,12104572130,Individual Contributor,73707,26-09-2020,,,,1
8445678780,Emmett,Wodham,Sales,Account Management,5489426823,2747567836,3142852362,12104572130,Individual Contributor,62241,09-07-2012,,,,1
8449104790,Husain,Brandi,Marketing,Advertising,3307450964,2813655685,12104572130,,Team Lead,82575,24-07-2019,,,,1
8456966186,Clair,MacCarrick,Administration,Facilities,8834412962,4096113579,8652820129,12104572130,Individual Contributor,56138,17-07-2017,20-06-2019,Voluntary,More flexible benefits,0
8462325389,Dorelle,Snassell,R&D,Product Design,2826819234,6611224171,9928084959,12104572130,Individual Contributor,74697,06-03-2021,11-12-2021,Voluntary,Found a better opportunity,0
8462429353,Gonzalo,Rait,Administration,Executive Assistants,8834412962,549775725,8652820129,12104572130,Individual Contributor,57853,02-03-2018,,,,1
8463242923,Amery,Bortoli,Sales,Business Development,7277519885,2533628457,8057668487,12104572130,Individual Contributor,87279,17-06-2018,,,,1
8463327912,Marabel,Kernes,HR,Recruiting,2120298853,8855479112,302887809,12104572130,Individual Contributor,72648,25-11-2018,07-11-2019,Voluntary,Found a better opportunity,0
8464356447,Marc,Fryatt,Marketing,Advertising,9743222543,12104572130,,,Manager,77015,08-02-2013,,,,1
8466707201,Jourdan,Ouslem,Legal,Litigation,3180541437,5930096966,12104572130,,Team Lead,118039,18-07-2012,,,,1
8468868007,Hope,Fourcade,Procurement,Supply Chain,1448292379,702442395,584122183,12104572130,Individual Contributor,57337,05-03-2020,,,,1
8470544413,Wallis,Barrus,Sales,Sales Operations,2747567836,2188325953,12104572130,,Team Lead,93150,05-12-2021,16-01-2022,Voluntary,More flexible benefits,0
8471929740,Benedetto,Esley,Software,Software Development,9666212537,1280971696,9195070758,12104572130,Individual Contributor,71565,15-12-2016,,,,1
8474084431,Cinnamon,Fend,Procurement,Supply Chain,1448292379,6827380667,4284772434,12104572130,Individual Contributor,74530,26-07-2019,,,,1
8474160782,Kissiah,Choffin,Customer Service,Account Management,3800737707,9657388599,12104572130,,Team Lead,75491,16-01-2016,,,,1
8474560080,Robinette,Saladin,Sales,Account Management,5181418128,2976516973,4098218245,12104572130,Individual Contributor,86551,10-03-2021,,,,1
8480132071,Bink,Valeri,Marketing,Public Relations,8236942363,2448499492,4092540016,12104572130,Individual Contributor,80442,07-11-2018,,,,1
8488156355,Christoforo,Tobin,Operations,Supply Chain,12104572130,,,,Director,110830,12-04-2017,,,,1
8495424892,Hughie,Haslen,Operations,Supply Chain,12104572130,,,,Director,95235,08-04-2012,,,,1
8496185426,Kamillah,Blaycock,Sales,Account Management,6531988791,5420693232,1074347333,12104572130,Individual Contributor,87651,26-08-2017,,,,1
8500502990,Leonie,O'Gormally,Sales,Business Development,4566010041,390131335,12104572130,,Team Lead,91168,16-11-2018,,,,1
8505584742,Erhart,Sneden,Operations,Logistics,5357100354,5502602745,9843016922,12104572130,Individual Contributor,59699,01-02-2012,,,,1
8510468780,Kippy,Orlton,Operations,Logistics,409629656,1740357466,12104572130,,Team Lead,67474,20-04-2021,,,,1
8511532585,Tiphany,Enriquez,Operations,Supply Chain,3558741919,3353867183,8375539146,12104572130,Individual Contributor,75583,24-04-2016,,,,1
8513034407,Troy,Morden,Customer Service,Account Management,9657388599,12104572130,,,Manager,82181,07-10-2016,28-09-2017,Voluntary,Relocation,0
8522026864,Yale,Febry,Software,Software Development,9798129566,226422921,12104572130,,Team Lead,100991,08-10-2016,,,,1
8529438022,Melisande,Walstow,Software,Software Development,7073499443,9777908582,6372547560,12104572130,Individual Contributor,86010,13-09-2021,,,,1
8532079654,Howard,Stoakes,Operations,Logistics,102701579,216953146,8488156355,12104572130,Individual Contributor,72267,21-07-2018,,,,1
8534767346,Fergus,Edworthye,Operations,Supply Chain,7626222393,1689927080,1740357466,12104572130,Individual Contributor,62712,24-07-2021,,,,1
8536617365,Bobette,Calafato,HR,Benefits,2874824995,12104572130,,,Manager,66450,01-11-2021,11-12-2021,Voluntary,Better salary,0
8537888430,Fidelio,Rydings,Operations,Supply Chain,3391078453,3353867183,8488156355,12104572130,Individual Contributor,58669,18-04-2013,,,,1
8538045588,Craig,Spurrett,Sales,Account Management,6531988791,4776915593,2188325953,12104572130,Individual Contributor,74300,12-08-2012,,,,1
8539558897,Clifford,Ciciotti,R&D,Prototyping,2826819234,6611224171,4691487226,12104572130,Individual Contributor,66611,16-04-2013,,,,1
8541598684,Jareb,Piddle,Software,Software Development,9149386020,6220406640,259741855,12104572130,Individual Contributor,100203,28-03-2013,,,,1
8544231885,Aldin,Ryott,Legal,Corporate Law,3346380741,5945473723,2591261030,12104572130,Individual Contributor,87081,26-04-2019,30-03-2021,Voluntary,Better salary,0
8546539771,Edgard,Humberstone,Software,QA,1097818055,5254944830,12104572130,,Team Lead,86339,06-11-2015,,,,1
8550891625,Harold,Flint,Sales,Sales Operations,3142852362,12104572130,,,Manager,88852,14-09-2012,18-09-2013,Voluntary,Better salary,0
8551873440,Sibella,Espino,Marketing,Marketing Research,5182865458,3901305303,4092540016,12104572130,Individual Contributor,86415,12-11-2019,,,,1
8555869409,Purcell,Kelland,Sales,Business Development,4167242155,5420693232,390131335,12104572130,Individual Contributor,88173,30-07-2016,,,,1
8560242425,Carree,Sabberton,R&D,Research,9694868022,1672606048,1424199297,12104572130,Individual Contributor,74916,28-07-2021,,,,1
8561534894,Florentia,Meneer,Sales,Sales Operations,4510582791,2188325953,12104572130,,Team Lead,70458,25-02-2015,,,,1
8561901920,Abbe,Starcks,Procurement,Vendor Management,4231200049,7582291716,584122183,12104572130,Individual Contributor,60766,23-07-2015,,,,1
8564371596,Reynold,Krollmann,Administration,Facilities,8199309593,12104572130,,,Manager,72788,30-09-2012,,,,1
8564473790,Wendel,Call,Software,Software Development,7269739934,9900405594,7357925070,12104572130,Individual Contributor,98041,20-11-2014,,,,1
8574589254,Elena,Cheshire,Finance,Financial Planning,7329781480,2902943635,4691268378,12104572130,Individual Contributor,71296,17-08-2014,,,,1
8576543363,Albrecht,Merchant,Finance,Financial Planning,3064528137,2793295523,12104572130,,Team Lead,86985,22-06-2012,,,,1
8578565112,Sheppard,Biever,Software,Software Development,8384095976,9281160388,259741855,12104572130,Individual Contributor,84777,15-02-2019,26-12-2020,Voluntary,Found a better opportunity,0
8581271536,Sloane,Le Grand,Legal,Intellectual Property,7395423694,8808926609,6102968019,12104572130,Individual Contributor,110604,03-12-2019,20-12-2021,Voluntary,More flexible benefits,0
8581289273,Fairfax,O'Shesnan,Software,Software Development,4917030504,3458280098,6372547560,12104572130,Individual Contributor,89325,30-09-2020,,,,1
8584020002,Mimi,Thackston,Legal,Litigation,5930096966,12104572130,,,Manager,113116,16-07-2016,,,,1
8585512655,Jeromy,Lenard,Sales,Account Management,4111427923,4618795010,3664844848,12104572130,Individual Contributor,84145,25-06-2017,,,,1
8594373777,Niel,Peniello,Procurement,Supply Chain,7721761432,7582291716,4284772434,12104572130,Individual Contributor,63395,26-04-2019,,,,1
8594426023,Riley,Elbourne,Sales,Account Management,4052123241,2188325953,12104572130,,Team Lead,95963,01-03-2021,,,,1
8602206461,Jesse,Cassels,Sales,Account Management,4318439948,5701309242,12104572130,,Team Lead,76653,14-09-2015,,,,1
8604917016,Fleurette,Kieff,Customer Service,Technical Support,1173750454,4701018058,9657388599,12104572130,Individual Contributor,74261,29-04-2020,,,,1
8606356683,Christyna,Rixon,Software,Technical Support,4971955649,4246658747,5959242695,12104572130,Individual Contributor,80332,26-04-2019,,,,1
8608647068,Ogdon,Austick,Sales,Business Development,3855144093,316146636,3142852362,12104572130,Individual Contributor,67376,27-12-2019,,,,1
8609415161,Benny,Voice,Sales,Account Management,3671325389,2747567836,4932459135,12104572130,Individual Contributor,64218,17-04-2018,,,,1
8612097847,Coleen,Dengate,Software,QA,5912824385,9900405594,5254944830,12104572130,Individual Contributor,85482,28-07-2014,,,,1
8618067979,Petronilla,Harvison,HR,Training,6946836951,8855479112,2874824995,12104572130,Individual Contributor,63837,04-01-2013,,,,1
8625497290,Koenraad,Chaikovski,Software,Technical Support,7392629634,1368787589,6268712051,12104572130,Individual Contributor,104464,27-12-2019,05-12-2021,Voluntary,Personal reasons,0
8625648266,Yancy,Skirven,Operations,Project Management,1042621318,1689927080,8375539146,12104572130,Individual Contributor,60620,06-09-2014,,,,1
8626921093,Sal,Matantsev,Operations,Project Management,5601740404,263295907,9843016922,12104572130,Individual Contributor,67466,18-04-2015,01-04-2017,Voluntary,Better salary,0
8628012579,Roxine,Tomblett,Software,QA,4645585274,3116630222,3902693036,12104572130,Individual Contributor,80103,01-12-2019,,,,1
8638613318,Cobb,Frear,Software,Software Development,6638152289,4502528035,3159687889,12104572130,Individual Contributor,94169,27-11-2017,,,,1
8639427111,Adrien,McGrey,Marketing,Advertising,6725256317,1855812703,2813655685,12104572130,Individual Contributor,89453,03-10-2016,,,,1
8644071104,Norman,Tiptaft,Customer Service,Account Management,7955376490,6384586478,9657388599,12104572130,Individual Contributor,64789,12-04-2012,,,,1
8646697855,Gordan,Pfeifer,HR,Benefits,23580165,1966624945,1871591752,12104572130,Individual Contributor,70700,26-06-2020,,,,1
8652820129,Douglass,Brettor,Administration,Facilities,12104572130,,,,Director,90211,16-01-2013,,,,1
8652932373,Bobbe,Rickell,HR,Training,1272988056,5146134789,7870535481,12104572130,Individual Contributor,69415,08-03-2014,,,,1
8653977541,Taddeusz,Pettican,Marketing,Public Relations,1807511451,7236206518,2813655685,12104572130,Individual Contributor,66093,22-08-2017,,,,1
8655161678,Lurleen,Machel,R&D,Prototyping,4924352810,9474330457,3314524903,12104572130,Individual Contributor,80970,11-07-2013,,,,1
8658696223,Rogers,Beevens,Software,Technical Support,1788997464,5705066913,5254944830,12104572130,Individual Contributor,73462,07-04-2014,,,,1
8662450411,Melisandra,Benoist,Marketing,Public Relations,6977809316,1351843841,9743222543,12104572130,Individual Contributor,89991,16-11-2016,24-10-2018,Voluntary,Better salary,0
8667275807,Sloane,Duny,Sales,Business Development,2612461749,3664844848,12104572130,,Team Lead,97216,24-08-2021,,,,1
8670024097,Etan,Dugall,Operations,Supply Chain,6846380854,409629656,9843016922,12104572130,Individual Contributor,83439,21-04-2019,,,,1
8675766725,Normand,Wolvey,Software,QA,9617891304,3458280098,259741855,12104572130,Individual Contributor,71267,30-11-2014,,,,1
8676661550,Clifford,Brosini,Finance,Auditing,3703583476,6711801205,5312370235,12104572130,Individual Contributor,80870,24-06-2012,,,,1
8680062143,Constantine,Pitsall,Sales,Account Management,1742211818,7245393338,2188325953,12104572130,Individual Contributor,85156,07-03-2017,,,,1
8680243397,Perkin,Overell,Legal,Litigation,4142936723,1490361837,2591261030,12104572130,Individual Contributor,78233,12-12-2019,,,,1
8682591783,Tully,Featenby,Software,QA,7942678192,1900946112,21007178,12104572130,Individual Contributor,77912,22-08-2012,,,,1
8682943325,Van,Bousquet,Marketing,Public Relations,3631245540,3471383792,9743222543,12104572130,Individual Contributor,92132,11-04-2021,,,,1
8691427444,Page,Wyllcocks,Administration,Travel,2244503995,1133455702,1055389029,12104572130,Individual Contributor,74464,10-04-2019,22-01-2021,Voluntary,More flexible benefits,0
8691675939,Sybil,Morkham,Software,Technical Support,4422482610,8910285795,6129740252,12104572130,Individual Contributor,97490,26-07-2012,,,,1
8692264526,Erik,Terzza,Customer Service,Customer Support,6384586478,9657388599,12104572130,,Team Lead,60003,20-12-2016,04-11-2017,Voluntary,Found a better opportunity,0
8694750959,Clarke,Costello,Sales,Sales Operations,7449973146,6002694929,2169536929,12104572130,Individual Contributor,60438,31-05-2016,,,,1
8695061577,Jimmie,Ballaam,Operations,Project Management,4440178400,7406542888,8375539146,12104572130,Individual Contributor,83027,26-11-2018,,,,1
8698109743,Evanne,Aubri,Procurement,Supply Chain,822744718,12104572130,,,Manager,90885,01-02-2020,,,,1
8708313836,Brnaba,Hounsome,Marketing,Marketing Research,3007781589,6010476544,4092540016,12104572130,Individual Contributor,76039,20-12-2019,,,,1
8710410726,Tommy,Yateman,Software,QA,9180299011,21007178,12104572130,,Team Lead,105482,27-06-2016,,,,1
8711560994,Jami,MacTeague,Sales,Sales Operations,3170674147,81223024,2169536929,12104572130,Individual Contributor,60793,10-02-2021,,,,1
8719430960,Debi,Hightown,Finance,Accounting,582378211,3428885937,5312370235,12104572130,Individual Contributor,79655,22-10-2017,,,,1
8722256633,Dode,Lecordier,Sales,Business Development,5459247260,2174287284,390131335,12104572130,Individual Contributor,77769,07-11-2012,,,,1
8722512264,Albina,Mosson,Finance,Auditing,7409078933,8412275732,3225775822,12104572130,Individual Contributor,73594,19-12-2014,,,,1
8724658492,Philippe,Brunotti,Marketing,Advertising,6164591294,5207901096,4092540016,12104572130,Individual Contributor,76284,28-05-2012,,,,1
8726521883,Krispin,Derisley,HR,Training,3564449061,6684010679,8421163041,12104572130,Individual Contributor,68426,04-02-2017,19-11-2018,Voluntary,Found a better opportunity,0
8726908601,Clerc,Stubbs,Sales,Sales Operations,5181418128,7246033069,3664844848,12104572130,Individual Contributor,80400,17-06-2019,,,,1
8730926929,Glendon,Payn,Marketing,Marketing Research,3285517914,7505933947,1949400041,12104572130,Individual Contributor,75195,26-02-2015,,,,1
8730960794,Smitty,Willimont,Product Development,Project Management,7928121193,3448401754,4754231337,12104572130,Individual Contributor,85127,20-11-2017,,,,1
8733982281,Jolene,Gargett,Software,Technical Support,6505384746,637102865,6268712051,12104572130,Individual Contributor,91288,25-12-2021,,,,1
8734440215,Berne,Borge,Software,QA,708917092,7496509791,1327507817,12104572130,Individual Contributor,78852,24-03-2012,,,,1
8737416331,Teri,Christofor,Software,Software Development,6810137844,500369130,9451957864,12104572130,Individual Contributor,103710,15-03-2015,,,,1
8737946734,Brok,Mannie,Finance,Accounting,3225775822,12104572130,,,Manager,93060,12-03-2019,,,,1
8739724849,Parrnell,Woollcott,R&D,Product Design,9823649154,5760565657,4691487226,12104572130,Individual Contributor,96844,06-04-2020,,,,1
8740575368,Marge,Sollom,Customer Service,Technical Support,1173750454,5719467697,9657388599,12104572130,Individual Contributor,74815,30-09-2014,20-07-2016,Voluntary,Personal reasons,0
8745659729,Giorgio,Snookes,Legal,Corporate Law,5222419382,12104572130,,,Manager,95136,17-01-2014,15-01-2016,Voluntary,More flexible benefits,0
8747280121,Ellary,Roskell,Software,Software Development,1523340543,9281160388,9451957864,12104572130,Individual Contributor,77256,12-02-2020,,,,1
8747430601,Gardie,Corington,Operations,Logistics,2721872499,91052068,9452810041,12104572130,Individual Contributor,59540,29-09-2019,,,,1
8748580473,Hammad,Dagger,Administration,Executive Assistants,7066304704,6630511380,12104572130,,Team Lead,76942,07-09-2016,,,,1
8758168619,Madelaine,McNeilley,Software,QA,3583023331,4001771164,6372547560,12104572130,Individual Contributor,91231,10-05-2021,,,,1
8761438789,Emogene,Haggith,Sales,Sales Operations,3884590873,1761934277,8057668487,12104572130,Individual Contributor,85772,10-09-2016,,,,1
8764257022,Hedwiga,McKerton,Product Development,Project Management,7847079178,1401239962,2316448272,12104572130,Individual Contributor,97269,19-05-2019,,,,1
8766065084,Hayley,Hoofe,HR,Training,19611331,9237096765,8377149542,12104572130,Individual Contributor,68480,29-08-2014,,,,1
8773378554,Say,Nesbeth,Legal,Intellectual Property,2153107049,8897347455,2591261030,12104572130,Individual Contributor,95931,06-02-2019,,,,1
8773660351,Elsi,Codron,HR,Training,5356337911,6284099512,1871591752,12104572130,Individual Contributor,74200,26-08-2019,,,,1
8776634690,Winni,Rafe,Sales,Business Development,5984062929,630667872,4098218245,12104572130,Individual Contributor,77514,01-11-2017,,,,1
8782015799,Flemming,Whatford,Operations,Logistics,8944569760,9490565071,1740357466,12104572130,Individual Contributor,66955,25-02-2019,23-03-2021,Voluntary,Better salary,0
8790681071,Vinson,Lingwood,Marketing,Advertising,8236942363,2066534911,2813655685,12104572130,Individual Contributor,66193,28-01-2015,28-01-2021,Voluntary,Found a better opportunity,0
8791254263,Leah,Salsberg,Finance,Accounting,2013815960,2813354026,3615825420,12104572130,Individual Contributor,89030,18-07-2017,,,,1
8792299933,Sherlock,Rothschild,Product Development,Product Marketing,2196257370,3448401754,5207980214,12104572130,Individual Contributor,74187,12-11-2014,,,,1
